Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Role,Total_Work_Experience,Years_at_Company,Years_in_Current_Role,Promotion_Count,Business_Travel,Work_Mode,Distance_From_Home,Monthly_Salary,Annual_Bonus,Stock_Option_Value,Overtime_Hours,Monthly_Expenses,Compensation_Band,Performance_Rating,Manager_Rating,Training_Hours,Certification_Count,Project_Count,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Recognition_Score,Manager_Support,Engagement_Index,Productivity_Index,Financial_Stress_Index,Attendance_Score,Career_Growth_Index,Annual_Compensation,Experience_Band,Attrition
EMP104617,21,Male,Married,Doctorate,Engineering,Associate,0,0.0,0.0,0,Rarely,Hybrid,28.1,3945.8,7802.89,0.0,10.7,2422.27,Low,3,3.0,24.2,1,1,4,3,6.0,7,7,4,5.5,37.33,72.91,89.34,12.91,55152.49,Entry,1
EMP104618,27,Female,Single,Bachelor,Sales,Associate,5,3.5,1.2,1,Frequently,Hybrid,17.9,4618.41,17607.36,0.0,3.7,2627.7,Low,4,3.0,23.1,0,2,7,2,6.0,8,5,6,6.5,53.53,62.61,93.78,23.23,73028.28,Entry,1
EMP104619,57,Female,Married,Bachelor,Engineering,Manager,34,2.5,1.7,1,Frequently,Hybrid,52.5,31333.7,106748.98,271777.74,3.6,22371.2,High,5,5.0,26.0,2,11,7,8,8.0,7,8,5,6.75,74.18,60.81,96.61,42.44,754531.12,Senior,0
EMP104620,40,Male,Divorced,Bachelor,Support,Lead,18,1.4,0.8,0,Rarely,Hybrid,21.0,15140.44,22570.22,0.0,12.7,6357.15,High,3,3.0,20.2,0,7,6,5,4.0,4,2,3,3.75,40.68,35.13,83.14,20.8,204255.5,Mid,1
EMP104621,26,Male,Married,Master,Engineering,Engineer,1,1.0,0.9,0,Never,Office,17.9,4803.16,20395.02,0.0,2.5,2621.15,Low,2,2.0,22.1,1,2,5,5,4.0,2,4,4,3.75,22.48,58.49,89.13,16.31,78032.94,Entry,1
EMP104622,35,Male,Married,Bachelor,Marketing,Senior Engineer,19,9.1,7.2,2,Frequently,Hybrid,7.9,11687.53,21852.28,0.0,9.6,8538.87,Medium,2,2.0,25.1,0,3,3,4,3.0,5,6,2,4.0,20.43,83.05,86.36,38.88,162102.64,Mid,0
EMP104623,36,Female,Married,Bachelor,Support,Lead,13,1.6,1.4,0,Rarely,Office,9.1,14505.37,26183.65,90306.02,6.2,10829.4,High,3,4.0,31.2,0,5,4,2,3.0,4,2,5,3.75,37.3,81.49,83.46,19.49,290554.11,Mid,0
EMP104624,42,Female,Married,Bachelor,Engineering,Senior Engineer,21,5.2,4.0,1,Never,Remote,42.8,14104.42,21765.26,0.0,1.9,9428.88,High,4,4.0,32.8,1,1,5,5,7.0,6,5,3,4.75,44.12,68.35,90.39,36.87,191018.3,Senior,0
EMP104625,50,Female,Married,Bachelor,Finance,Manager,31,4.7,4.3,0,Rarely,Hybrid,26.5,29037.05,55107.4,150008.25,7.4,11968.31,High,5,5.0,33.6,2,2,8,8,8.0,6,8,9,7.75,70.49,19.56,96.64,41.32,553560.25,Senior,0
EMP104626,38,Female,Single,Bachelor,Engineering,Manager,19,1.2,0.2,0,Never,Hybrid,30.0,20393.63,66196.8,196811.17,3.9,8511.33,High,4,5.0,32.2,0,7,5,5,4.0,5,4,5,4.75,55.33,26.37,88.95,25.91,507731.53,Mid,0
EMP104627,31,Female,Married,Bachelor,Support,Engineer,11,4.6,2.9,1,Frequently,Remote,27.2,5719.65,28548.68,0.0,1.9,3481.26,Low,2,1.0,20.4,0,3,3,4,4.0,6,4,6,4.75,29.12,66.77,91.23,27.01,97184.48,Mid,0
EMP104628,41,Female,Single,Bachelor,Sales,Manager,18,2.6,0.2,1,Never,Hybrid,17.0,25058.02,84023.02,354784.52,6.3,11290.09,High,4,4.0,23.4,0,7,8,4,5.0,5,6,7,6.5,64.65,28.28,91.5,30.7,739503.78,Mid,0
EMP104629,29,Male,Married,Master,Engineering,Engineer,5,2.0,1.0,1,Rarely,Hybrid,5.6,6352.85,33213.65,176993.3,5.4,4683.9,Low,2,2.0,12.6,0,3,5,1,4.0,2,3,3,3.25,22.7,86.86,84.05,20.71,286441.15,Entry,1
EMP104630,27,Female,Single,High School,Engineering,Engineer,4,2.0,1.7,1,Rarely,Hybrid,16.7,6109.07,16821.12,345020.93,9.2,3456.1,Low,2,2.0,27.5,1,1,6,5,7.0,6,4,8,6.0,27.28,63.22,89.97,30.55,435150.89,Entry,0
EMP104631,21,Female,Single,Master,Engineering,Associate,0,0.0,0.0,0,Never,Hybrid,9.9,3569.7,6339.06,0.0,8.6,2268.42,Low,4,4.0,31.5,0,2,7,4,5.0,7,6,6,6.5,52.49,75.56,89.84,18.55,49175.46,Entry,0
EMP104632,22,Male,Married,Bachelor,Finance,Engineer,0,0.0,0.0,0,Rarely,Hybrid,8.4,5569.67,35377.17,0.0,0.9,3961.27,Low,3,3.0,18.9,1,1,4,5,5.0,6,7,5,5.5,36.34,81.74,89.22,10.26,102213.21,Entry,0
EMP104633,28,Male,Married,Master,Finance,Engineer,5,5.0,3.5,2,Never,Hybrid,15.3,6158.42,22556.35,0.0,5.5,3997.31,Low,4,4.0,,2,3,8,5,7.0,6,6,7,6.75,53.15,73.97,95.24,35.73,96457.39,Entry,0
EMP104634,26,Female,Married,Bachelor,Engineering,Associate,8,2.9,0.5,0,Never,Hybrid,2.6,5051.17,10195.49,0.0,6.1,3201.96,Low,3,4.0,,2,1,4,4,3.0,4,3,6,4.25,33.57,72.95,84.1,21.08,70809.53,Junior,0
EMP104635,38,Male,Married,Bachelor,Engineering,Lead,17,1.5,1.4,0,Frequently,Hybrid,12.3,20617.83,,0.0,4.1,10017.52,High,5,5.0,31.4,3,7,4,7,7.0,7,4,5,5.0,65.83,36.46,91.42,36.13,281048.88,Mid,0
EMP104636,25,Female,Married,Bachelor,HR,Associate,5,2.5,0.5,0,Rarely,Office,7.5,3722.59,12013.24,0.0,2.2,1802.38,Low,4,3.0,27.7,1,2,6,8,5.0,9,6,7,7.0,51.79,50.14,93.66,16.91,56684.32,Entry,1
EMP104637,21,Male,Married,Bachelor,Engineering,Associate,0,0.0,0.0,0,Frequently,Remote,40.2,3539.29,7423.29,0.0,3.4,1774.9,Low,2,3.0,28.2,2,1,4,6,,4,4,5,4.25,29.5,53.39,88.66,18.89,49894.77,Entry,0
EMP104638,27,Male,Single,Master,Engineering,Engineer,6,6.0,0.8,1,Frequently,Office,16.4,7081.45,10407.43,0.0,2.5,3510.78,Low,5,5.0,,3,6,6,7,7.0,7,6,8,6.75,70.53,49.05,95.94,37.8,95384.83,Junior,0
EMP104639,31,Male,Married,Bachelor,Finance,Lead,9,1.5,1.4,0,Rarely,Remote,55.5,13073.78,28273.34,0.0,18.0,5238.9,Medium,3,3.0,24.5,0,8,7,5,5.0,3,4,4,4.5,45.93,36.39,84.74,14.64,185158.7,Junior,1
EMP104640,30,Female,Married,Master,Engineering,Engineer,8,4.5,2.1,1,Never,Office,4.3,8135.7,21085.0,0.0,5.9,5158.88,Medium,3,3.0,18.5,0,4,7,5,5.0,4,4,5,5.0,42.02,70.2,89.07,22.18,118713.4,Junior,0
EMP104641,47,Male,Married,Bachelor,HR,Senior Engineer,27,4.3,2.3,0,Never,Hybrid,8.0,11021.29,27307.31,141540.86,1.5,7189.69,Medium,3,3.0,,3,5,3,5,5.0,3,4,6,4.0,46.17,68.47,87.25,39.53,301103.65,Senior,0
EMP104642,30,Female,Married,Bachelor,Engineering,Senior Engineer,9,2.8,1.1,0,Frequently,Hybrid,5.7,9376.17,,0.0,4.7,5249.54,Medium,1,1.0,23.4,0,2,2,2,3.0,3,3,2,2.5,5.52,57.53,82.81,16.04,182507.96,Junior,1
EMP104643,42,Male,Married,Master,Marketing,Senior Engineer,15,4.9,0.1,1,Rarely,Remote,7.9,12369.51,25611.74,705953.84,4.6,5633.41,Medium,5,5.0,34.8,3,4,6,6,7.0,7,6,6,6.25,58.74,39.34,94.73,45.92,879999.7,Mid,0
EMP104644,35,Male,Married,Bachelor,Sales,Senior Engineer,15,5.7,0.4,1,Rarely,Remote,31.5,11695.71,39271.18,0.0,9.9,6313.4,Medium,3,3.0,28.7,0,2,4,4,,2,4,3,3.25,33.34,54.77,85.04,29.48,179619.7,Mid,0
EMP104645,35,Male,Married,Master,Engineering,Senior Engineer,12,1.4,0.0,0,Never,Hybrid,10.5,11629.31,65313.41,0.0,15.3,5813.38,Medium,3,3.0,24.2,1,7,1,4,4.0,4,4,2,2.75,41.37,51.23,80.34,19.19,204865.13,Mid,0
EMP104646,28,Male,Divorced,Bachelor,Sales,Associate,7,0.6,0.3,0,Rarely,Hybrid,9.4,4923.14,9115.02,0.0,7.4,2750.86,Low,3,2.0,32.2,1,2,5,8,6.0,5,5,5,5.0,34.73,62.42,90.26,24.38,68192.7,Junior,0
EMP104647,35,Female,Married,Bachelor,Operations,Senior Engineer,14,1.2,0.2,0,Never,Office,10.4,10537.62,56015.63,273715.21,6.8,6202.16,Medium,3,4.0,28.0,2,9,9,7,6.0,9,6,8,8.0,56.82,61.69,95.94,25.68,456182.28,Mid,0
EMP104648,29,Female,Married,Master,Sales,Associate,6,2.4,1.0,0,Rarely,Remote,6.0,4648.62,15702.52,0.0,3.8,3267.31,Low,4,4.0,31.2,1,8,5,5,6.0,5,6,3,4.75,53.54,82.55,89.78,20.97,71485.96,Junior,1
EMP104649,36,Male,Married,High School,Engineering,Engineer,20,2.8,1.3,1,Rarely,Office,3.5,8031.17,46075.55,0.0,10.8,5208.24,Medium,2,2.0,27.4,0,2,2,3,3.0,5,4,5,4.0,28.35,74.56,82.49,34.06,142449.59,Mid,0
EMP104650,33,Male,Married,Bachelor,HR,Senior Engineer,10,6.1,3.2,2,Never,Remote,24.8,8720.98,35543.53,0.0,3.6,3728.86,Medium,3,3.0,28.1,0,5,5,10,7.0,6,8,8,6.75,50.0,37.96,94.91,39.64,140195.29,Junior,0
EMP104651,27,Female,Single,High School,Engineering,Associate,9,3.2,2.9,0,Rarely,Hybrid,26.4,4803.62,19365.59,0.0,17.2,2365.42,Low,3,2.0,20.9,0,3,6,2,6.0,5,3,4,4.5,42.8,56.92,82.41,13.08,77009.03,Junior,0
EMP104652,43,Female,Divorced,Bachelor,Engineering,Senior Engineer,19,2.4,0.1,1,Frequently,Hybrid,13.0,13505.76,89924.1,327533.92,2.1,6406.99,High,2,2.0,22.7,0,3,6,3,5.0,5,5,6,5.5,29.0,40.1,88.32,30.05,579527.14,Mid,0
EMP104653,38,Male,Married,Bachelor,Engineering,Lead,17,0.6,0.3,0,Never,Remote,11.0,17869.28,22498.85,0.0,7.4,9849.87,High,2,2.0,,0,3,3,3,5.0,1,2,1,1.75,19.29,49.98,80.07,25.28,236930.21,Mid,0
EMP104654,31,Female,Married,High School,Marketing,Engineer,13,7.4,1.0,2,Frequently,Office,15.4,4850.71,6354.61,0.0,7.3,2761.18,Low,2,2.0,23.8,0,3,5,4,4.0,7,5,3,5.0,31.45,63.99,83.29,35.62,64563.13,Mid,0
EMP104655,36,Male,Married,Bachelor,Engineering,Senior Engineer,13,1.5,1.4,0,Frequently,Office,7.1,10791.99,28164.61,352350.98,15.7,6090.37,Medium,4,5.0,28.3,1,4,5,4,6.0,5,5,7,5.5,52.81,61.71,86.59,23.43,510019.47,Mid,0
EMP104656,34,Male,Married,Bachelor,Engineering,Senior Engineer,12,7.8,7.2,2,Frequently,Hybrid,18.1,14261.46,14866.85,0.0,12.5,6597.08,High,4,4.0,29.7,1,7,7,5,7.0,3,5,6,5.25,53.39,42.18,87.69,41.61,186004.37,Mid,0
EMP104657,28,Female,Married,Bachelor,HR,Associate,5,2.2,0.3,1,Never,Office,10.6,3489.62,22317.83,0.0,8.9,1771.96,Low,4,5.0,28.6,1,3,7,4,4.0,5,6,4,5.5,56.56,56.75,86.95,29.62,64193.27,Entry,0
EMP104658,36,Female,Single,High School,Support,Engineer,16,1.3,0.2,0,Never,Office,18.9,7428.12,10167.75,0.0,7.1,3165.9,Medium,5,5.0,,1,6,7,6,6.0,5,6,6,6.0,70.52,40.39,92.28,23.14,99305.19,Mid,0
EMP104659,30,Female,Married,Bachelor,Engineering,Engineer,9,3.4,0.4,0,Frequently,Office,3.9,6867.79,3357.62,0.0,5.5,3309.15,Low,3,2.0,19.6,1,6,5,4,3.0,4,5,7,5.25,46.71,48.48,87.4,17.97,85771.1,Junior,0
EMP104660,27,Male,Single,Master,Support,Engineer,4,1.7,0.2,0,Rarely,Hybrid,31.9,4758.0,17772.95,0.0,12.2,3418.18,Low,3,3.0,28.4,1,3,4,4,6.0,2,4,3,3.25,34.17,88.41,84.91,18.35,74868.95,Entry,1
EMP104661,22,Male,Married,Master,Engineering,Associate,0,0.0,0.0,0,Never,Remote,39.9,3546.13,18058.29,0.0,5.1,1690.89,Low,3,3.0,24.1,0,1,5,3,5.0,4,5,7,5.25,41.81,50.44,90.58,12.71,60611.85,Entry,0
EMP104662,32,Female,Married,Bachelor,Sales,Lead,11,3.3,0.5,1,Rarely,Hybrid,8.1,15279.29,22023.27,0.0,15.4,8864.86,High,4,5.0,26.1,0,9,5,4,6.0,4,4,5,4.5,56.57,60.02,86.59,28.94,205374.75,Mid,1
EMP104663,40,Male,Married,Bachelor,Engineering,Senior Engineer,17,5.7,0.9,1,Never,Office,12.0,12868.38,10520.53,0.0,40.67,9351.35,Medium,4,4.0,30.3,2,4,4,7,6.0,5,6,4,4.75,52.63,82.34,86.04,38.78,164941.09,Mid,0
EMP104664,29,Male,Married,High School,Support,Engineer,9,9.0,1.3,1,Never,Hybrid,13.5,5816.75,3243.24,0.0,14.1,3307.35,Low,4,4.0,39.6,0,7,6,6,4.0,6,7,8,6.75,61.48,66.02,89.66,34.46,73044.24,Junior,0
EMP104665,55,Female,Single,Bachelor,Finance,Senior Manager,31,2.0,0.8,0,Never,Hybrid,19.8,41609.32,40555.96,43072.14,27.34,16695.56,High,4,4.0,39.7,2,13,5,4,6.0,4,7,7,5.75,60.45,7.42,88.94,42.24,582939.94,Senior,0
EMP104666,42,Male,Married,Bachelor,Engineering,Manager,20,3.6,0.9,0,Never,Office,15.6,25347.65,43994.56,0.0,5.3,16747.95,High,4,5.0,27.9,2,6,5,6,5.0,2,5,6,4.5,49.09,58.83,88.47,28.82,348166.36,Mid,0
EMP104667,45,Male,Married,Master,Engineering,Lead,20,1.0,0.4,0,Rarely,Hybrid,14.8,19718.39,,321883.51,11.0,10916.64,High,4,4.0,38.5,2,9,6,7,6.0,6,6,6,6.0,61.67,50.3,89.72,36.76,611997.82,Mid,0
EMP104668,41,Male,Divorced,Master,Sales,Senior Engineer,20,5.0,4.5,2,Rarely,Remote,29.6,11136.47,49524.61,231575.11,7.1,6633.42,Medium,1,1.0,18.6,0,4,5,4,1.0,3,3,3,3.5,14.86,62.35,82.57,34.37,414737.36,Mid,0
EMP104669,50,Female,Married,Bachelor,Finance,Manager,25,3.8,1.3,0,Rarely,Office,14.1,23296.23,115495.34,199007.54,13.0,11344.06,High,3,3.0,27.4,1,7,2,4,4.0,4,4,5,3.75,37.48,38.12,84.35,28.38,594057.64,Senior,0
EMP104670,29,Male,Single,Bachelor,Marketing,Associate,5,0.6,0.2,0,Frequently,Hybrid,12.0,3582.15,13267.94,0.0,4.0,1806.48,Low,3,3.0,22.5,0,1,4,4,5.0,6,4,5,4.75,31.83,54.02,87.86,11.98,56253.74,Entry,0
EMP104671,21,Male,Single,Bachelor,Marketing,Associate,0,0.0,0.0,0,Rarely,Office,7.0,3173.17,6688.97,0.0,14.9,1332.9,Low,4,4.0,24.2,0,7,7,6,6.0,7,8,7,7.25,63.64,46.6,90.55,9.86,44767.01,Entry,0
EMP104672,31,Male,Single,Master,Operations,Senior Engineer,8,1.6,0.5,0,Never,Hybrid,11.1,9143.69,61824.0,320512.64,13.6,5139.3,Medium,2,2.0,26.6,1,6,6,5,5.0,6,5,5,5.5,40.18,61.92,86.64,23.34,492060.92,Junior,0
EMP104673,39,Male,Married,High School,Marketing,Lead,22,2.6,0.3,1,Rarely,Hybrid,17.3,16656.89,11840.65,0.0,2.1,12367.94,High,3,3.0,28.9,1,10,5,5,7.0,6,3,5,4.75,47.36,77.24,89.44,33.69,211723.33,Senior,0
EMP104674,36,Male,Divorced,Master,Operations,Senior Engineer,13,9.0,5.6,2,Never,Office,2.3,11977.32,48569.36,0.0,4.5,6349.33,Medium,4,4.0,27.8,0,3,6,7,8.0,9,4,8,6.75,52.55,50.74,95.5,38.83,192297.2,Mid,0
EMP104675,37,Female,Married,Bachelor,Support,Lead,13,0.7,0.2,0,Rarely,Office,19.4,13656.42,77312.79,178734.74,15.0,9203.24,High,3,3.0,29.8,2,4,2,3,4.0,4,5,5,4.0,33.74,75.22,84.15,25.53,419924.57,Mid,1
EMP104676,46,Male,Married,Master,Engineering,Lead,21,5.3,2.8,2,Never,Office,2.3,20922.6,5357.33,0.0,15.9,13568.13,High,3,2.0,24.5,1,2,3,6,4.0,7,6,3,4.75,38.14,65.49,87.57,42.82,256428.53,Senior,0
EMP104677,38,Male,Single,Bachelor,Support,Lead,14,1.4,1.1,0,Rarely,Hybrid,6.9,13966.06,94560.95,618382.28,9.0,6265.61,High,4,4.0,16.9,0,6,5,5,5.0,5,4,6,5.0,57.08,38.84,87.29,14.26,880535.95,Mid,0
EMP104678,41,Male,Married,Bachelor,Engineering,Lead,20,1.2,0.7,0,Rarely,Hybrid,6.6,17971.63,64557.59,0.0,21.6,12292.81,High,4,3.0,26.9,0,4,7,4,5.0,5,5,6,5.75,57.4,75.8,87.04,21.57,280217.15,Mid,0
EMP104679,27,Male,Married,Bachelor,Engineering,Engineer,4,1.9,1.5,0,Frequently,Office,1.9,7925.93,23788.72,0.0,18.6,5649.12,Medium,4,4.0,27.0,0,8,5,6,6.0,7,6,6,6.0,61.55,87.56,89.08,14.12,118899.88,Entry,0
EMP104680,26,Male,Married,Bachelor,Engineering,Associate,1,1.0,0.3,0,Frequently,Hybrid,36.0,4232.0,6521.34,0.0,16.2,3103.67,Low,3,3.0,28.6,1,1,4,3,4.0,3,5,5,4.25,34.49,92.81,83.23,17.71,57305.34,Entry,0
EMP104681,48,Female,Married,Bachelor,Sales,Lead,27,12.4,2.1,3,Frequently,Office,8.2,16743.16,8701.16,876073.32,22.5,8025.72,High,3,3.0,21.7,0,5,6,4,7.0,7,5,5,5.75,43.05,46.81,86.02,48.25,1085692.4,Senior,0
EMP104682,36,Female,Married,Bachelor,Finance,Senior Engineer,17,0.6,0.2,0,Rarely,Office,4.9,12215.1,8358.17,278419.82,5.0,5424.38,Medium,3,3.0,18.6,1,1,7,5,7.0,9,6,6,7.0,37.46,37.97,93.38,18.86,433359.19,Mid,0
EMP104683,30,Female,Married,Master,Sales,Senior Engineer,6,1.0,0.4,0,Frequently,Office,11.2,10333.6,17302.48,427024.17,11.2,4646.28,Medium,3,2.0,17.2,0,2,7,7,7.0,7,5,3,5.5,36.46,43.1,89.4,9.85,568329.85,Junior,0
EMP104684,30,Male,Married,High School,Engineering,Engineer,11,0.5,0.4,0,Never,Office,14.7,7853.82,5456.91,0.0,8.6,5372.47,Medium,4,3.0,30.1,1,5,6,3,5.0,6,4,5,5.25,55.46,79.04,88.42,22.59,99702.75,Mid,0
EMP104685,30,Female,Single,Master,HR,Engineer,3,1.6,1.1,0,Never,Office,7.0,4557.17,18668.46,0.0,2.4,2601.45,Low,3,3.0,23.6,0,3,7,3,4.0,5,4,2,4.5,38.02,62.38,86.51,14.29,73354.5,Entry,0
EMP104686,29,Female,Married,Bachelor,Support,Associate,3,3.0,0.9,0,Never,Hybrid,2.4,3069.04,18977.04,0.0,22.2,1835.19,Low,2,2.0,21.2,0,4,3,4,,5,4,5,4.25,28.81,76.29,83.27,12.44,55805.52,Entry,1
EMP104687,25,Male,Divorced,Bachelor,Engineering,Associate,0,0.0,0.0,0,Never,Hybrid,7.3,3838.49,13298.13,0.0,4.9,1670.71,Low,3,3.0,32.5,0,3,4,4,4.0,6,1,7,4.5,41.37,43.92,86.31,15.84,59360.01,Entry,0
EMP104688,23,Male,Married,Bachelor,Engineering,Associate,1,1.0,0.3,0,Rarely,Office,32.5,3656.75,2988.19,0.0,8.6,2100.15,Low,3,3.0,,0,1,3,4,5.0,6,8,4,5.25,33.12,66.37,85.74,12.7,46869.19,Entry,1
EMP104689,33,Female,Married,Bachelor,Engineering,Senior Engineer,10,4.3,4.3,1,Frequently,Office,4.1,12437.72,58100.92,193869.6,4.0,5823.85,Medium,4,4.0,26.0,1,7,7,6,6.0,4,6,5,5.5,56.24,40.95,91.41,31.77,401223.16,Junior,0
EMP104690,30,Male,Married,Bachelor,HR,Senior Engineer,9,6.4,0.2,2,Rarely,Office,1.5,7565.93,46552.44,113374.47,3.4,4272.3,Medium,3,3.0,28.9,1,8,4,5,4.0,3,6,4,4.25,38.9,59.27,88.6,35.87,250718.07,Junior,0
EMP104691,44,Male,Married,Doctorate,Engineering,Senior Engineer,17,9.2,6.2,2,Never,Remote,33.3,12745.86,10910.24,0.0,3.5,7929.16,Medium,3,3.0,32.2,1,5,6,7,9.0,5,8,6,6.25,40.16,63.31,95.45,44.19,163860.56,Mid,0
EMP104692,37,Female,Married,Bachelor,HR,Lead,17,5.0,3.1,1,Never,Office,8.1,17186.24,60412.59,0.0,8.2,12521.29,High,4,5.0,33.7,0,8,6,9,6.0,7,5,3,5.25,55.53,77.31,89.54,37.07,266647.47,Mid,0
EMP104693,37,Male,Married,High School,Engineering,Senior Engineer,20,3.3,1.9,0,Never,Remote,15.0,13863.11,12260.22,328257.17,15.1,9722.97,High,3,4.0,29.1,0,3,5,3,3.0,3,4,1,3.25,36.99,79.18,82.47,25.26,506874.71,Mid,0
EMP104694,29,Female,Married,Master,Marketing,Associate,4,1.4,1.1,0,Frequently,Hybrid,21.2,4418.05,7247.57,0.0,0.6,2721.04,Low,4,4.0,24.5,1,1,7,6,7.0,6,8,7,7.0,53.45,68.42,95.33,18.75,60264.17,Entry,0
EMP104695,34,Male,Married,Bachelor,Engineering,Senior Engineer,10,3.6,2.1,1,Never,Hybrid,26.6,11632.0,46878.26,0.0,9.0,5395.74,Medium,4,4.0,24.0,0,4,6,5,5.0,7,6,5,6.0,53.56,43.14,89.14,27.54,186462.26,Junior,0
EMP104696,38,Male,Divorced,Bachelor,Sales,Manager,12,4.9,3.0,1,Frequently,Remote,51.6,23051.83,52810.46,115801.26,6.7,10011.32,High,5,5.0,35.9,1,5,4,5,4.0,7,4,8,5.75,65.42,27.76,90.54,35.76,445233.68,Mid,0
EMP104697,41,Male,Married,Bachelor,Sales,Lead,22,2.6,2.3,0,Rarely,Remote,17.5,18746.06,55394.97,0.0,6.5,9886.31,High,4,4.0,36.4,1,6,5,3,4.0,7,5,5,5.5,58.27,45.32,88.36,34.9,280347.69,Senior,0
EMP104698,34,Male,Married,Master,Engineering,Engineer,8,5.6,1.0,2,Rarely,Hybrid,4.3,5919.92,16853.65,0.0,5.2,3398.79,Low,1,1.0,17.2,0,1,1,6,4.0,3,5,5,3.5,11.41,62.88,86.9,28.55,87892.69,Junior,0
EMP104699,44,Female,Married,Doctorate,Operations,Manager,14,4.2,2.2,1,Never,Office,8.7,19618.37,36196.01,153306.33,10.9,11273.58,High,3,3.0,25.4,0,11,6,6,5.0,6,6,6,6.0,56.12,53.47,89.37,26.61,424922.78,Mid,0
EMP104700,35,Female,Married,Master,Finance,Engineer,11,1.7,1.2,0,Never,Office,12.6,6501.17,21299.83,245347.26,8.4,4107.92,Low,3,3.0,29.1,0,2,5,5,4.0,7,7,7,6.5,40.28,72.38,92.29,19.46,344661.13,Mid,1
EMP104701,41,Female,Married,Bachelor,Engineering,Lead,16,1.9,0.6,0,Never,Hybrid,28.6,20613.81,64285.83,0.0,5.4,13810.14,High,5,5.0,22.7,1,4,5,8,7.0,8,9,6,7.0,67.59,64.42,94.95,19.78,311651.55,Mid,0
EMP104702,31,Male,Married,High School,Finance,Senior Engineer,12,7.2,1.6,2,Never,Hybrid,75.0,11913.53,26960.47,229155.57,8.0,7524.89,Medium,4,4.0,24.8,1,6,6,4,4.0,7,8,7,7.0,60.7,67.44,91.49,39.28,399078.4,Mid,0
EMP104703,21,Male,Single,Master,Engineering,Engineer,0,0.0,0.0,0,Frequently,Hybrid,33.1,5662.29,28508.1,0.0,16.1,4033.81,Low,4,4.0,20.0,1,9,5,6,5.0,9,6,5,6.25,61.03,88.43,88.8,9.38,96455.58,Entry,1
EMP104704,37,Male,Married,Bachelor,HR,Senior Engineer,17,0.6,0.2,0,Never,Office,6.1,10157.42,15566.56,0.0,5.1,4327.21,Medium,2,2.0,23.3,1,2,5,5,6.0,5,4,5,4.75,25.61,37.12,88.88,20.35,137455.6,Mid,0
EMP104705,41,Male,Divorced,Bachelor,Sales,Senior Engineer,21,1.2,0.8,0,Rarely,Hybrid,12.5,16166.7,81224.07,240601.34,5.9,11901.1,High,4,4.0,18.7,1,6,6,5,7.0,5,5,6,5.5,54.51,78.36,90.11,22.66,515825.81,Senior,0
EMP104706,40,Female,Married,Doctorate,Engineering,Senior Engineer,15,13.0,8.0,3,Frequently,Hybrid,12.5,13855.79,,0.0,8.4,7221.8,High,4,4.0,30.2,2,4,6,6,5.0,5,5,7,5.75,56.19,49.46,89.82,56.41,212306.21,Mid,0
EMP104707,38,Male,Married,Bachelor,Engineering,Manager,16,4.4,0.8,0,Frequently,Hybrid,16.0,34451.51,86449.82,536042.99,5.4,11831.83,High,3,4.0,26.6,0,7,5,5,4.0,5,1,4,3.75,43.13,59.47,87.42,20.03,1035910.93,Mid,0
EMP104708,32,Male,Married,Bachelor,Engineering,Senior Engineer,8,1.9,0.9,0,Rarely,Hybrid,6.1,13435.22,34929.17,0.0,4.5,7163.48,High,4,4.0,27.9,3,8,6,4,6.0,4,6,6,5.5,56.12,49.92,90.98,27.73,196151.81,Junior,0
EMP104709,29,Male,Single,Master,HR,Engineer,3,3.0,0.6,1,Never,Office,2.2,3900.84,14753.36,0.0,6.5,2651.54,Low,2,2.0,19.7,1,4,5,3,7.0,6,4,3,4.5,27.38,80.94,87.82,21.73,61563.44,Entry,0
EMP104710,39,Female,Married,Bachelor,Engineering,Senior Engineer,16,1.8,1.7,0,Frequently,Hybrid,9.5,10651.7,18081.09,497489.79,7.1,4947.36,Medium,3,3.0,26.7,1,4,5,6,7.0,7,5,4,5.25,40.24,43.28,88.78,21.78,643391.28,Mid,0
EMP104711,38,Male,Married,Master,Engineering,Manager,18,3.3,2.4,0,Never,Hybrid,12.1,19889.85,67847.69,491830.45,17.6,11433.3,High,3,3.0,29.6,1,8,3,1,,3,1,2,2.25,38.48,56.17,77.29,25.4,798356.34,Mid,0
EMP104712,31,Female,Divorced,Bachelor,Marketing,Engineer,9,2.1,0.4,0,Never,Hybrid,22.9,6289.02,36276.85,0.0,1.9,3708.97,Low,3,4.0,31.0,0,4,6,4,4.0,4,6,2,4.5,40.53,63.47,89.98,20.49,111745.09,Junior,0
EMP104713,44,Female,Single,Bachelor,Engineering,Senior Engineer,22,4.3,1.2,1,Never,Hybrid,21.7,11544.24,29496.32,283698.02,3.4,5194.39,Medium,3,3.0,23.9,2,6,6,6,6.0,7,5,5,5.75,43.34,38.72,92.79,40.66,451725.22,Senior,0
EMP104714,28,Female,Married,Master,Engineering,Engineer,7,2.7,2.3,1,Rarely,Remote,10.3,5288.88,16372.94,0.0,13.8,3535.14,Low,2,3.0,28.6,0,5,6,4,5.0,5,7,4,5.5,28.34,81.2,86.42,27.78,79839.5,Junior,0
